order_date,quantity,brand,unit_price,ram,memori_internal,ukuran_layar,resolusi_kamera,kapasitas_baterai,os,rating_pengguna,tahun_rilis,stok_tersedia,total_amount,order_year,order_month,order_day
1970-01-01 00:00:00.000000954,26,Xiaomi,6603944,6,512,6.7,12,4000,Android,2.2,11252022,False,171702544,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000955,26,Xiaomi,22410487,12,512,6.7,48,4500,Android,3.1,10192020,False,582672662,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000956,27,Xiaomi,1722987,12,512,6.7,48,4500,Android,3.9,1252019,False,46520649,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000957,28,Xiaomi,24039907,6,128,5.5,48,4500,Android,2.9,12252022,True,673117396,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000958,28,Xiaomi,19172150,16,256,6.8,48,5000,Android,1.4,3152023,False,536820200,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000959,6,Xiaomi,3564421,6,512,6.8,12,4000,Android,2.4,11212021,True,21386526,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000960,9,Xiaomi,18215765,12,256,6.4,64,6000,Android,2.1,482024,True,163941885,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000961,10,Xiaomi,24004211,6,64,6.4,48,6000,Android,2.2,2232020,False,240042110,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000962,10,Xiaomi,15532190,16,128,6.5,48,6000,Android,4.1,5222021,False,155321900,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000963,17,Xiaomi,24709767,8,512,6.4,48,4500,Android,4.5,8112021,False,420066039,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000964,18,Xiaomi,8777003,8,64,5.5,50,4000,Android,1.5,6232019,True,157986054,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000965,19,Xiaomi,14696451,16,512,6.8,64,6000,Android,4.8,11212022,True,279232569,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000966,19,Xiaomi,7233255,6,128,6.7,64,4000,Android,2.2,8132023,True,137431845,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000967,20,Xiaomi,22884761,8,64,6.8,12,6000,Android,3.9,992019,True,457695220,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000968,21,Xiaomi,16239610,6,128,6.1,108,5000,Android,4.1,442021,False,341031810,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000969,21,Xiaomi,23834566,12,512,6.1,50,5000,Android,2.3,2112022,True,500525886,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000970,23,Xiaomi,2229648,4,128,5.5,50,4000,Android,3.0,3152021,False,51281904,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000971,24,Xiaomi,1672124,8,512,6.4,108,4000,Android,3.5,12232021,False,40130976,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000972,27,Xiaomi,23735377,8,256,5.5,64,4500,Android,1.2,9212022,True,640855179,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000973,28,Xiaomi,19509456,16,512,6.8,108,5000,Android,2.9,142021,True,546264768,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000974,29,Xiaomi,17070709,16,256,6.8,50,5000,Android,3.2,1242024,True,495050561,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000975,30,Xiaomi,6801592,12,512,6.8,50,4500,Android,1.1,8102019,True,204047760,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000976,8,Xiaomi,3831230,12,128,6.1,12,5000,Android,4.3,8192021,False,30649840,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000977,10,Xiaomi,20617618,8,128,6.4,64,5000,Android,1.8,282024,False,206176180,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000978,11,Xiaomi,13832487,12,256,6.4,50,5000,Android,4.9,10102019,False,152157357,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000979,12,Xiaomi,10449575,6,512,6.8,12,4000,Android,1.6,3282019,False,125394900,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000980,14,Xiaomi,12797728,12,128,5.5,64,4500,Android,3.3,322021,False,179168192,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000981,15,Xiaomi,10126023,4,256,5.5,12,6000,Android,1.3,112019,True,151890345,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000982,16,Xiaomi,14824399,8,256,6.4,50,6000,Android,3.5,372021,False,237190384,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000983,18,Xiaomi,20662668,8,128,6.8,50,4500,Android,4.8,12152023,True,371928024,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000984,19,Xiaomi,11064818,8,512,6.1,64,4000,Android,4.2,5222019,True,210231542,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000985,19,Xiaomi,13360094,12,64,6.5,108,5000,Android,4.5,9292023,True,253841786,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000986,19,Xiaomi,16720118,6,256,5.5,12,4500,Android,2.6,312022,True,317682242,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000987,20,Xiaomi,6867923,8,64,6.8,64,4000,Android,4.4,4222023,True,137358460,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000988,21,Xiaomi,1681883,6,256,5.5,108,6000,Android,1.8,852021,True,35319543,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000989,21,Xiaomi,16823532,16,512,6.5,50,6000,Android,4.4,3182022,False,353294172,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000990,24,Xiaomi,14489528,6,128,6.7,48,5000,Android,3.8,12192019,True,347748672,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000991,24,Xiaomi,21791061,8,256,6.8,12,4000,Android,1.1,512019,False,522985464,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000992,25,Xiaomi,24946717,6,64,6.1,50,4000,Android,3.5,1232021,True,623667925,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000993,26,Xiaomi,21276331,12,128,6.8,12,4000,Android,3.6,3182022,True,553184606,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000994,27,Xiaomi,10816378,4,64,5.5,50,5000,Android,1.1,9142023,True,292042206,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000995,28,Xiaomi,21661360,4,512,6.4,12,4500,Android,3.8,1222024,False,606518080,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000996,29,Xiaomi,5711486,6,512,6.1,64,6000,Android,2.2,2162019,False,165633094,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000997,5,Xiaomi,8209176,4,512,6.8,64,4500,Android,3.4,3132024,True,41045880,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000998,6,Xiaomi,22461611,6,512,6.4,12,4500,Android,3.7,5152021,True,134769666,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000000999,7,Xiaomi,9979176,6,64,6.7,48,4500,Android,2.0,262024,False,69854232,1970,1970-01,1970-01-01
1970-01-01 00:00:00.000001000,9,Xiaomi,22493489,4,128,6.1,64,4000,Android,4.9,10262019,True,202441401,1970,1970-01,1970-01-01
